fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2020-2021,Dec,31,UTTAR PRADESH,3170,KAUSHAMBI,3132592,193.038214587678,35,170,2971.139044612,5715,21,17780,2961568,1405438,100048,1063,95,123.43156,8811.528595612,82465,109913,109292,194149,2275,256727,396284,23495,5716.957991,1188904,71,62.03,55.55,100.91,NA
2020-2021,Dec,31,UTTAR PRADESH,3176,SHRAVASTI,2223848,195.337912682883,39,174,1510.203027981,5819,0,10458,2622716,841388,50809,15417,1150,78.24582,6711.607537981,66489,84236,90900,160427,2851,161771,255646,16277,5123.15869,793882,46,74.72,72.55,101.42,NA
2020-2021,Jan,31,UTTAR PRADESH,3109,BIJNOR,4103969,193.765556621347,24,359,2027.81945851201,3789,0,18620,4006413,1652694,129234,11645,768,247.37583,10038.243738512,162271,203257,188778,297182,2351,275772,407775,22409,7763.04845,1018369,26,64.42,66.75,104.39,NA
2020-2021,Jan,31,UTTAR PRADESH,3117,BULANDSHAHR,1018139,191.527242863908,21,51,65.546836025,1773,4,6787,1009446,212667,15951,974,59,14.1648,2013.075728025,46536,50614,55896,70902,436,145298,180040,8560,1933.364092,206817,12,69.43,78.26,115.76,NA
2020-2021,Jan,31,UTTAR PRADESH,3118,ALIGARH,4306968,196.406145211813,33,189,1873.19341267,2679,13,11668,3994069,1165480,55381,5018,254,143.98975,9861.78012267,119565,134615,147117,197613,3757,254607,331299,14347,7844.59696,961703,20,65.33,72.05,100.43,NA
2020-2021,Jan,31,UTTAR PRADESH,3124,BUDAUN,4483255,192.947117865777,37,528,1117.824439954,6145,0,15531,4714371,888930,50024,4434,187,413.48838,10627.555789954,126920,139578,172824,231482,5217,310816,399603,21676,9096.24297,904239,30,79.95,82.26,100.53,NA
2020-2021,Jan,31,UTTAR PRADESH,3130,HARDOI,9379103,195.04796492215,46,269,5659.879700923,9057,2,29411,10601904,3901483,168549,11163,490,398.0152,26736.692895923,227181,249448,317037,430483,15601,655164,829101,38468,20678.797995,2149558,41,63.89,68.16,104.24,NA
2020-2021,Jan,31,UTTAR PRADESH,3135,ETAWAH,4163920,191.297528440995,41,104,2085.67709354,5823,0,14233,4151226,1456997,60555,6310,226,127.32325,10154.19308154,99454,113149,117747,162207,5401,199658,257793,20056,7941.192738,839359,38,50.78,66.19,108.74,NA
2020-2021,Jan,31,UTTAR PRADESH,3146,BAHRAICH,8993965,194.558509731365,43,216,11319.101395765,11529,0,28139,8377550,1459206,82384,69153,3755,548.46032,28166.798147765,190754,233407,291064,447213,14080,643339,864702,39668,16299.236432,2906356,78,50.77,51.69,100.12,NA
2020-2021,Jan,31,UTTAR PRADESH,3152,MAHARAJGANJ,8369522,193.846180459203,40,843,6793.71659883,5000,0,18585,9596507,2168117,113181,41244,2962,400.51652,25796.69539583,238470,299817,290290,493475,9811,408377,655568,23585,18602.462277,3760737,58,54.57,57.23,101.01,NA
2020-2021,Jan,31,UTTAR PRADESH,3154,GORAKHPUR,5754251,191.852049420026,33,193,3063.557060374,4254,3,28130,5625250,1543421,89282,14697,878,424.37383,14280.088300374,166416,185046,225402,312146,4177,480433,613656,32384,10792.15741,2172089,64,63.36,57.77,100.72,NA
2020-2021,Jan,31,UTTAR PRADESH,3157,AZAMGARH,9271463,193.569719580838,35,347,7645.04547682801,15047,0,33350,9368404,3681092,169181,23705,887,583.10622,26362.545048828,265100,289262,348735,429019,5989,664499,779654,48397,18134.393352,3702285,55,64.18,56.54,102.06,NA
2020-2021,Jan,31,UTTAR PRADESH,3165,BAGHPAT,101926,186.887534411354,33,9,9.7427461,143,0,1101,123869,39957,2860,114,11,5.70179,246.9402561,3735,4333,6403,9214,73,34853,47805,1244,231.49572,30793,12,37.79,75.32,115.62,NA
2020-2021,Jan,31,UTTAR PRADESH,3167,AMROHA,2632818,195.999391071492,34,176,1205.261902687,4394,0,6705,3056188,805180,54504,1462,79,192.54902,7387.920792687,87834,112659,116267,193727,5340,172637,271450,11099,5990.10987,668055,17,79.19,74.83,102.73,NA
2020-2021,Aug,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,540888,181.301781937632,29,22,394.03352816,1471,0,3663,711136,229813,15268,1382,102,1.792,1685.12776816,24235,25636,40210,47542,71,104541,125723,5134,1289.30224,186786,12,67.64,83.77,101.78,NA
2020-2021,Aug,31,UTTAR PRADESH,3115,MEERUT,433882,174.480061547538,42,51,285.046911194,272,3,3277,898330,391713,16826,2594,116,5.683,1858.136648094,21183,24205,30386,38247,229,63873,77577,3549,1567.4067369,302166,30,46.43,84.37,102.66,NA
2020-2021,Aug,31,UTTAR PRADESH,3122,ETAH,1603185,185.730606412841,36,90,1256.388278905,1442,10,10030,2052694,436251,34590,535,48,5.152,5074.021292905,56787,66386,96265,144193,315,194249,273259,11472,3812.481014,508425,22,75.31,77.6,103.24,NA
2020-2021,Aug,31,UTTAR PRADESH,3124,BUDAUN,3509494,180.564183380146,27,479,953.014657343997,1725,4,17936,3040460,574313,49732,2751,182,43.54384,6486.540267344,112027,121805,170611,229349,159,305925,394786,19661,5489.98177,553514,28,86.99,92.11,100.28,NA
2020-2021,Aug,31,UTTAR PRADESH,3127,SHAHJAHANPUR,3218941,189.575858864963,21,309,1862.638794719,2318,4,12734,2829758,817780,90352,2188,188,114.184,7341.360827019,130311,151520,192763,304043,294,375249,532812,15052,5364.5380323,387757,34,66.39,72.27,106.31,NA
2020-2021,Aug,31,UTTAR PRADESH,3128,KHERI,4907775,193.533233471742,29,702,1886.945058062,10104,0,21971,6479101,2300222,186025,67857,8274,140.556,14566.714723262,218319,263919,323046,514103,1199,617705,876571,32075,12539.2136652,1456497,47,83.92,87.71,100.24,NA
2020-2021,Aug,31,UTTAR PRADESH,3129,SITAPUR,7514278,190.465011705351,29,584,5963.868999178,17526,3,35802,6622612,2579334,327894,10605,1134,228.89627,18806.523990178,221655,286577,409530,782915,1648,740504,1249386,53328,12613.758721,1811168,62,71.25,69.86,101.42,NA
2020-2021,Aug,31,UTTAR PRADESH,3130,HARDOI,6979232,182.858447785493,35,236,4512.140313487,5843,2,23270,6985233,2556812,167056,7102,470,98.978,17384.206951487,198482,216431,313042,425941,528,642663,814895,29113,12773.088638,1387885,31,68.45,78.97,102.78,NA
2020-2021,Aug,31,UTTAR PRADESH,3134,FARRUKHABAD,1234670,182.218824871937,30,121,827.728876157,1650,0,9487,1978712,280505,19127,2211,145,32.4808,4465.795430157,64974,70386,97022,125380,115,194502,239683,11137,3605.585754,332967,33,79.13,80.13,102.08,NA
2020-2021,Aug,31,UTTAR PRADESH,3137,KANPUR NAGAR,1141475,183.345910045628,25,126,302.715446282,753,0,8083,1275958,508405,55878,21622,2363,28.80438,2670.936633182,49810,60152,76377,137254,51,219857,330549,8836,2339.4168069,229011,27,63.49,81.44,102.16,NA
2020-2021,Aug,31,UTTAR PRADESH,3141,HAMIRPUR,2427917,187.529644640702,38,120,1814.984779142,1926,0,13064,3133983,715979,59987,1360,119,52.92268,7745.054642142,81309,122769,120915,233431,1531,201347,371335,14990,5877.147183,1271001,45,72.91,90.57,100.75,NA
2020-2021,Aug,31,UTTAR PRADESH,3145,PRAYAGRAJ,4240769,190.092752300924,29,309,3483.929301527,4950,3,26380,5732371,2790475,217816,2762,221,162.53434,14543.285447527,196137,249063,273288,436111,652,473194,703604,31330,10896.821806,2106119,44,75.31,79.48,101.82,NA
2020-2021,Aug,31,UTTAR PRADESH,3153,BASTI,6246302,189.842357194426,32,221,6460.377547434,8232,11,29480,6788443,1511635,105728,3211,233,137.5,19485.217755434,212068,247013,314539,454291,335,489338,677782,37712,12887.340208,2920200,39,85.63,82.81,100.51,NA
2020-2021,Aug,31,UTTAR PRADESH,3154,GORAKHPUR,3975208,189.327265634455,26,164,1354.555477046,2131,5,15188,3957909,1087631,88361,10589,869,128.30119,8976.257553046,149821,165127,221816,308236,136,460045,591457,17319,7493.400886,1520990,40,79.28,80.86,99.21,NA
2020-2021,Aug,31,UTTAR PRADESH,3157,AZAMGARH,5530966,190.255224263423,27,326,5683.937317054,9457,0,23383,6483603,2631592,168890,16062,889,175.90792,18195.238665054,238636,259315,346636,426931,330,638495,753069,32840,12335.393428,2567690,42,76,83.41,101.11,NA
2020-2021,Aug,31,UTTAR PRADESH,3159,BALLIA,3036856,193.9295985556,28,168,1536.550544711,1982,4,19834,3587371,578388,43844,76012,5687,129.12569,8622.650413711,125203,143408,190001,267879,122,351397,464061,21816,6956.974179,1276989,40,82.66,89.03,101.15,NA
2020-2021,Aug,31,UTTAR PRADESH,3166,HATHRAS,748591,192.220793807116,24,53,278.737916714,693,0,4332,1265194,375238,25263,1386,87,45.90388,2756.607746714,51583,60010,59427,88339,194,94757,132625,5025,2431.96595,162573,16,85.44,90.06,100.42,NA
2020-2021,Aug,31,UTTAR PRADESH,3171,CHANDAULI,2620213,192.180263136849,34,347,2920.183875257,3538,1,17490,3876234,1175935,96329,17724,1372,78.608,10448.148576257,111361,156902,143474,292725,776,270929,494695,21028,7449.356701,1298278,41,68.24,65.68,100.95,NA
2020-2021,Aug,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1217307,191.228089996795,26,55,636.752037464,936,2,12977,1585212,646082,62704,4768,515,74.74541,3742.868077464,59542,76388,83212,149724,260,174110,286401,13913,3031.37063,631821,46,90.72,88.45,100.81,NA
2020-2021,Aug,31,UTTAR PRADESH,3175,BALRAMPUR,3353531,186.628545495374,34,129,2377.897813324,2352,0,12601,3286466,581691,36115,52492,3600,134.81641,8646.197917324,96516,108366,139904,194186,307,225824,299981,14953,6133.483694,1068450,26,76.07,82.06,100.38,NA
2020-2021,July,31,UTTAR PRADESH,3110,MORADABAD,1568891,174.956664348586,23,169,711.848424740002,962,63,7277,1752887,403110,39832,1772,95,7.56,3786.20104974,75504,87844,113231,172250,133,198224,279202,8239,3066.792625,462583,27,91.58,93.98,100.3,NA
2020-2021,July,31,UTTAR PRADESH,3120,AGRA,1737822,167.368216878015,26,159,1192.108932421,781,0,6582,2166167,712413,53586,16580,1160,24.528,4842.112014921,81047,100196,109311,162949,30,197501,271732,7363,3625.4750825,632773,18,92.43,96.13,100.24,NA
2020-2021,July,31,UTTAR PRADESH,3122,ETAH,1407221,181.624389446524,31,89,1027.856908604,1191,12,9890,1706812,369727,34558,444,47,5.152,4132.995782604,53406,62304,95794,143587,122,192836,271621,11081,3099.986874,417205,22,76.7,79.84,102.61,NA
2020-2021,July,31,UTTAR PRADESH,3124,BUDAUN,3080512,172.14052606964,23,462,907.298361015997,1307,5,17520,2527346,481820,49587,2303,182,42.97488,5300.859941016,105979,114994,169569,228275,37,304256,393063,18827,4350.5867,456009,27,88.89,94.21,100.36,NA
2020-2021,July,31,UTTAR PRADESH,3129,SITAPUR,6595773,184.04767644057,26,561,5305.810558369,13965,3,34571,5655332,2220276,327254,9251,1127,185.432,15899.749699369,209909,269860,407244,780089,430,733461,1240893,48536,10408.507141,1556104,61,71.47,73.54,101.33,NA
2020-2021,July,31,UTTAR PRADESH,3131,UNNAO,3080447,186.324808500501,27,239,1336.177042065,5858,1,16949,3278207,1116234,95459,6084,602,11.82168,7456.111637065,117300,132996,192422,272550,334,421684,544248,22807,6108.112915,863811,50,84.88,92.3,100.15,NA
2020-2021,July,31,UTTAR PRADESH,3139,JHANSI,2807491,175.23081576613,41,215,2034.90534204701,1171,1,12799,3066320,1096275,91545,27369,1978,63.78852,7471.83141204701,74712,109950,124832,251281,1500,216180,415550,13970,5373.13755,1161148,45,85.74,83.31,100.24,NA
2020-2021,July,31,UTTAR PRADESH,3144,PRATAPGARH,3868756,174.399699809563,31,75,1879.360451584,3408,17,13540,4891395,2270842,159046,6653,554,56.098,10466.036648084,156027,170959,271707,361399,223,494367,633832,16948,8530.57819649999,2037278,40,66.13,82.01,101.11,NA
2020-2021,July,31,UTTAR PRADESH,3146,BAHRAICH,4618885,187.424979784116,31,178,4555.008969819,7349,0,15758,4866223,864748,81971,41122,3724,157.448,13832.974443819,156603,189245,284362,440864,405,585096,802622,23107,9120.517474,1651347,69,64.19,69.03,100.08,NA
2020-2021,July,31,UTTAR PRADESH,3149,AYODHYA,2668319,184.047730136234,25,188,1897.665232099,3183,3,15274,3026327,1203757,104345,5045,461,39.674,7507.225382099,118000,137313,169229,270195,75,271520,401271,18457,5569.88615,1176124,41,76.19,77.95,101.73,NA
2020-2021,July,31,UTTAR PRADESH,3150,SULTANPUR,2832047,177.120028018503,31,133,2461.404696251,5610,0,18010,3607616,1025968,84181,7340,583,48.20256,8899.417726251,115623,130421,205247,285017,181,411626,532382,23620,6389.81047,1328801,46,74.11,82.25,100.36,NA
2020-2021,July,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,6633122,195.804911044975,28,141,6478.972287647,3374,2,19352,6008823,1208681,84502,6561,442,136.00144,18380.544257647,208137,229093,315492,408293,193,464445,582490,22726,11765.57053,2886164,28,80.14,84.05,99.54,NA
2020-2021,July,31,UTTAR PRADESH,3165,BAGHPAT,63952,143.463985604147,21,9,9.7427461,62,3,1057,60573,21036,2815,62,11,2.514,99.1571861,2792,3159,6095,8810,5,34158,46955,1119,86.90044,14885,8,33.37,71.66,111.18,NA
2020-2021,July,31,UTTAR PRADESH,3166,HATHRAS,657087,182.649305644685,22,51,268.369696714,407,0,4412,1168710,346116,25265,1171,87,38.44456,2441.454956714,50998,59178,59368,88321,111,94559,132445,4819,2134.6407,149449,16,86.07,90.63,100.24,NA
2020-2021,July,31,UTTAR PRADESH,3168,KANNAUJ,1266798,169.551636131757,21,168,1046.725245476,2116,0,14586,1329844,447184,58335,536,65,34.188,3335.685505476,62308,69331,103350,153356,11,172522,236677,16702,2254.77226,210387,38,75.48,81.92,103.67,NA
2020-2021,July,31,UTTAR PRADESH,3175,BALRAMPUR,2943612,182.215900879713,31,125,2281.818228115,1651,1,12836,2897651,518428,36032,43777,3596,106.9793,7668.778402115,93245,104496,138960,193226,162,224023,298107,14487,5279.980874,944398,25,78.34,86.69,100.31,NA
2020-2021,March,31,UTTAR PRADESH,3111,RAMPUR,3047704,198.60970205374,33,254,5889.71927786001,5338,0,10266,3355001,717036,35733,5473,216,341.24216,12894.31892786,99749,111768,120431,159641,3536,217652,275304,15604,6663.35749,619240,40,49.8,53.31,102.17,NA
2020-2021,March,31,UTTAR PRADESH,3119,MATHURA,3910844,195.720502289713,43,68,4620.36565579999,4166,5,14768,3538217,1048931,50983,10169,459,202.20368,11747.5854203,81909,110616,93743,153100,5293,180233,283257,18934,6925.0160845,1179335,17,55.93,59.09,109.13,NA
2020-2021,March,31,UTTAR PRADESH,3125,BAREILLY,4439567,199.297778001293,27,637,5874.730584224,10784,0,16276,4782181,1054392,71283,2951,198,661.3419,16066.852957224,172176,215125,198239,310138,6994,320340,459360,27060,9530.780473,954193,40,60.84,60.32,101.95,NA
2020-2021,March,31,UTTAR PRADESH,3133,RAE BARELI,7514033,199.076776160801,38,284,8410.354902004,14403,0,40576,7383805,2503109,134780,21036,1169,721.50929,23831.305144004,189900,241988,232325,404953,11858,384356,603249,54979,14699.440952,2567581,56,55.89,57.03,100.29,NA
2020-2021,March,31,UTTAR PRADESH,3134,FARRUKHABAD,3542456,199.706283827949,42,139,4007.591080583,7215,0,9874,3257107,446152,18981,5212,174,262.80721,10775.045640583,77299,85143,96622,124250,5787,200488,245284,17089,6504.64735,605226,44,63.18,58.57,104.08,NA
2020-2021,March,31,UTTAR PRADESH,3141,HAMIRPUR,5693988,201.405098079924,51,158,6694.85367367298,4257,0,16089,5115318,1120443,60022,2340,121,255.77295,17253.137858673,99025,153042,121269,233781,13279,203825,374738,20346,10302.511235,2026399,57,62.34,73.81,102.32,NA
2020-2021,March,31,UTTAR PRADESH,3147,GONDA,7576907,199.928414074703,46,270,9625.38880900403,12520,160,36822,7395197,1632991,62829,16258,625,703.77171,25114.260598804,160156,174645,239120,290245,17748,431389,509065,49342,14785.1000798,2528072,58,62.98,55.05,100.85,NA
2020-2021,March,31,UTTAR PRADESH,3153,BASTI,11719454,198.029140582477,46,267,15909.630604884,19039,11,43814,11930918,2509783,104740,5664,224,570.26694,40106.591923884,254413,304569,313612,449262,19158,492296,676508,62853,23626.694379,5192898,56,67.96,58.31,101.82,NA
2020-2021,March,31,UTTAR PRADESH,3154,GORAKHPUR,6511236,194.207808989812,35,200,6020.254581723,5030,2,30104,6111674,1689147,89058,15720,878,649.26759,18538.870339723,173013,193552,224945,311295,8102,480745,613610,35134,11869.348168,2410249,67,64.04,55.4,102.07,NA
2020-2021,March,31,UTTAR PRADESH,3165,BAGHPAT,115335,198.57610037162,37,10,30.01426187,189,0,1077,146655,45936,2857,163,11,8.65531,329.89135187,3923,4592,6413,9221,198,34885,47829,1266,291.22178,37144,12,35.91,74.89,117.54,NA
2020-2021,Sep,31,UTTAR PRADESH,3119,MATHURA,2164886,182.680317560733,34,66,971.926449289001,560,6,17223,2514952,788996,50849,7107,457,43.3691,5609.617849389,72269,96935,92826,152097,700,174648,277271,17783,4594.3223001,835824,16,75.3,79.19,106.41,NA
2020-2021,Sep,31,UTTAR PRADESH,3124,BUDAUN,3730457,184.90951721201,29,487,953.014657343997,2241,2,18131,3484718,655573,49825,3172,182,113.89784,7510.487727344,116415,126881,171329,229986,623,307043,395724,20372,6443.57523,640944,29,85.2,89.62,100.28,NA
2020-2021,Sep,31,UTTAR PRADESH,3125,BAREILLY,3159085,193.385151676227,20,568,1292.198696654,6290,0,14729,3245235,708263,71728,1414,196,194.5902,7762.591523654,158151,188273,197883,311053,551,317049,457030,21019,6275.802627,516432,28,71.66,79.51,101.63,NA
2020-2021,Sep,31,UTTAR PRADESH,3128,KHERI,6634093,193.746578366112,31,716,1886.945058062,11114,0,22303,6874853,2436860,187304,71529,8277,185.41144,15392.148953262,221742,268426,326911,519993,1707,635975,900639,33417,13319.7924552,1529649,47,80.9,81.09,100.58,NA
2020-2021,Sep,31,UTTAR PRADESH,3131,UNNAO,3916055,189.756353774612,34,254,1538.569310639,8277,1,18423,4433105,1485177,96193,7654,609,153.35496,10104.022677639,129200,147583,195001,275860,2464,430123,554080,26700,8412.09840700001,1128261,50,75.87,77.7,100.11,NA
2020-2021,Sep,31,UTTAR PRADESH,3155,DEORIA,3258378,193.092067655776,31,97,883.418930958,3695,1,13627,3235437,833497,53672,90650,5630,194.89192,7325.683051958,102290,108281,164150,203059,159,301035,359818,17322,6247.372201,1046552,33,86.2,88.77,100.16,NA
2020-2021,Sep,31,UTTAR PRADESH,3159,BALLIA,3566895,197.706299072063,29,169,1536.550544711,2254,2,19824,3759522,603391,44114,79514,5758,163.85373,9133.216083711,126878,145351,190850,268842,194,357399,470544,22078,7432.811809,1337448,40,82.21,87.41,101.35,NA
2020-2021,Sep,31,UTTAR PRADESH,3160,GHAZIPUR,6182110,192.131169754476,31,240,1856.432203571,5498,1,23320,6415389,1637963,106909,41183,2537,179.54353,14361.937663571,204719,243757,254141,388445,972,462802,668976,28818,12325.96193,2318282,38,75.05,70.53,108.48,NA
2020-2021,Sep,31,UTTAR PRADESH,3166,HATHRAS,1352460,191.178707739857,26,54,278.737916714,774,0,4508,1371860,406253,25486,1486,88,54.36404,2955.806176714,52285,61122,59925,89051,375,96441,134791,5282,2622.70422,178265,16,83.86,87.87,100.74,NA
2020-2021,Sep,31,UTTAR PRADESH,3169,AURAIYA,1489474,188.068954760645,27,80,511.470196951,506,0,7791,1779181,807679,60077,8573,594,52.63794,3910.195246951,64605,73360,90351,129769,281,159452,216286,8297,3346.08711,398326,30,59.13,83.18,104.65,NA
2020-2021,Sep,31,UTTAR PRADESH,3170,KAUSHAMBI,2102504,189.784685350007,31,154,1333.413361358,4298,22,12932,2403496,1166374,100170,820,94,44.884,5939.764682358,76722,101293,108603,193489,507,251154,390326,17230,4561.467321,963975,63,70.37,64.08,100.9,NA
2020-2021,Sep,31,UTTAR PRADESH,3171,CHANDAULI,3929857,193.306890753461,36,350,2920.183875257,3896,1,17948,4140360,1252448,96361,18690,1369,142.75728,11066.542337257,113335,160031,143687,292996,1214,271980,496134,21844,8003.601182,1370182,42,65.57,60.46,101.22,NA
2020-2021,Sep,31,UTTAR PRADESH,3176,SHRAVASTI,1992795,191.660656803166,32,164,727.025803909,4521,0,7878,1958669,641239,50206,11864,1128,37.08916,4518.112833909,60914,75861,89170,158041,584,155297,247945,12399,3753.99787,579366,36,80.44,79.36,101.06,NA
2020-2021,Sep,31,UTTAR PRADESH,3179,MAHOBA,1381566,195.088475693542,34,44,468.675878127999,977,1,10200,1493348,445222,50506,1944,224,46.25001,3428.275738128,42974,72748,61730,168241,985,114760,286806,11177,2913.34985,572546,55,88.66,86.32,101.88,NA
2020-2021,Sep,31,UTTAR PRADESH,3181,AMETHI,3580706,188.202165329692,38,114,2349.212414744,6294,0,19285,4042710,1125208,71419,12012,748,97.564,10055.244172744,105796,138176,156997,257518,1195,283004,419654,25579,7608.467758,1344516,46,62.52,68.02,104.97,NA
2020-2021,Sep,31,UTTAR PRADESH,3182,HAPUR,139882,188.513493560824,27,17,1.9321,401,0,791,170674,79111,4540,16,6,0,323.67562,6179,6803,10153,11507,38,17006,19274,1192,321.74352,53485,28,44.63,78.92,100.3,NA
2020-2021,Feb,31,UTTAR PRADESH,3122,ETAH,3455850,193.246518762866,47,97,1561.375293057,2745,2,13508,3455309,677486,34837,1017,52,136.89802,8375.537668057,72884,86662,98587,146792,5705,203919,284774,16253,6677.264355,921047,39,62.13,54.69,107.38,NA
2020-2021,Feb,31,UTTAR PRADESH,3130,HARDOI,9883306,194.555801037776,47,272,5908.612679566,10317,2,31226,11206469,4157075,168538,12247,490,500.49992,28211.948130566,234285,259236,317239,430647,21401,655677,829609,41543,21802.835531,2306162,45,63.92,67.29,104.31,NA
2020-2021,Feb,31,UTTAR PRADESH,3137,KANPUR NAGAR,1939926,191.149043777674,36,165,570.639570102,1378,0,11265,2145934,843331,56049,33939,2363,130.02414,4802.596031202,58734,72402,77331,137991,4016,223328,334151,12643,4101.9323211,396578,45,56.66,63.93,103.3,NA
2020-2021,Feb,31,UTTAR PRADESH,3138,JALAUN,6716833,194.534270314641,52,485,5342.051266046,8008,0,23188,7345995,2351123,119424,10071,508,297.67273,19930.201766646,138717,214140,166463,351456,15853,252076,492747,31196,14290.4777706,2548050,53,64.14,60.08,103.52,NA
2020-2021,Feb,31,UTTAR PRADESH,3140,LALITPUR,4535189,196.406899996012,46,175,1931.483829909,2165,0,11242,4865126,1174108,62055,364722,18810,211.04448,11697.971467409,104767,154126,133701,253281,14289,202269,363961,13407,9555.4431575,1859429,61,67.89,68.52,103.3,NA
2020-2021,Feb,31,UTTAR PRADESH,3150,SULTANPUR,7489349,191.090178033403,44,192,3114.325235045,12540,0,45707,6915500,1938500,85174,13475,597,259.53608,16588.702576945,155882,178090,210292,290133,11389,449415,573373,58247,13214.8412619,2666824,66,59.83,62.43,101.42,NA
