fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,593561,152.71566946763,20,32,2.016,1380,231,9231,320247,85992,80549,228,85,6.99846,498.08181,15694,18364,150723,250923,0,317413,468697,10611,489.06735,86574,72,82.69,28.97,107.82,NA
2019-2020,May,31,UTTAR PRADESH,3136,KANPUR DEHAT,347546,131.586016717276,18,40,2.912,788,36,8882,186394,50273,53342,989,846,2.71755,250.89799,10191,11492,72713,128467,0,219726,335609,9670,245.26844,62675,65,52.72,16.79,111.93,NA
2019-2020,May,31,UTTAR PRADESH,3144,PRATAPGARH,862470,156.036488176919,24,34,4.1685,4111,271,15791,956096,515987,130973,1608,372,23.718,1519.745122,39660,49479,203041,277436,3,391520,525636,19902,1491.858622,398663,82,61.41,36.31,113.73,NA
2019-2020,May,31,UTTAR PRADESH,3145,PRAYAGRAJ,707899,153.345191694056,23,85,10.16673,4977,9,18731,772507,300847,156330,369,109,29.20615,1223.97522,33369,39905,177972,295256,2,373715,576498,23708,1184.60234,309260,71,74.82,44.99,104.06,NA
2019-2020,May,31,UTTAR PRADESH,3146,BAHRAICH,1017655,161.954898004068,25,121,7.056,7216,7,17208,1505011,215341,69400,5111,2904,89.404,2533.89903,58728,71162,220984,356518,5,461515,663271,24424,2437.43903,530267,86,67.09,41.21,101.02,NA
2019-2020,May,31,UTTAR PRADESH,3149,AYODHYA,594854,158.115484115366,22,37,15.8695,2449,51,9890,525319,161329,83640,832,375,19,865.48018,23691,26246,125860,206751,3,235555,356646,12339,830.61068,224205,53,68.86,53.64,105.21,NA
2019-2020,May,31,UTTAR PRADESH,3154,GORAKHPUR,777877,179.534474164516,16,26,4.816,1687,198,9422,397225,91277,66826,844,722,1.79569,719.767505,24305,26569,161029,230673,0,381247,504149,11109,713.155815,159910,59,71.33,55.9,109.44,NA
2019-2020,May,31,UTTAR PRADESH,3160,GHAZIPUR,732746,186.415308053978,27,1,0.97015,1319,453,6280,131016,18274,74224,1213,1490,1.4785,246.68253,4746,5522,162825,262906,0,354108,538808,7599,244.23388,54042,58,75.33,10.86,114.01,NA
2019-2020,May,31,UTTAR PRADESH,3162,MIRZAPUR,566609,161.049197968501,23,29,10.86026,1556,26,14860,467438,176672,114025,4253,2491,9.19688,772.86229,19481,25030,125371,234799,15,306781,513030,16416,752.80515,209118,71,79.64,44.8,100.19,NA
2019-2020,May,31,UTTAR PRADESH,3168,KANNAUJ,282410,158.2825630372,18,29,3.92,2313,112,10172,175214,46135,50709,61,60,21.91072,303.16393,9253,10457,80814,124736,0,148396,210103,12485,277.33321,51625,59,76.08,33.77,127.16,NA
2019-2020,May,31,UTTAR PRADESH,3169,AURAIYA,219618,159.365415380958,19,10,3.808,786,29,7956,201899,67095,47008,692,426,15.47,341.03518,10373,11390,65172,97544,0,133528,187051,8742,321.75718,71597,78,77.17,25.78,113.38,NA
2019-2020,May,31,UTTAR PRADESH,3177,CHITRAKOOT,493280,138.879914873084,20,18,4.8787457,2422,0,11138,277703,104049,81052,0,6,22.31956,412.8719957,13473,18552,80619,165681,2,129287,251113,13560,385.67369,113815,67,76.9,40.4,103.6,NA
2019-2020,May,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,527474,147.357032060203,22,8,8.6807954,1413,110,5508,451276,148274,92152,977,513,17.662,691.3297154,19625,22485,115394,203409,0,256720,405095,6921,664.98692,195726,70,77.74,55.9,100.02,NA
2019-2020,May,31,UTTAR PRADESH,3180,KASHGANJ,270851,106.790563272794,15,60,2.576,817,41,1886,279101,60534,23406,372,64,12.694,313.32353,17516,19944,58653,107655,1,131931,208524,2703,298.05353,75632,21,67.43,83.05,101.13,NA
2019-2020,May,31,UTTAR PRADESH,3183,SHAMLI,52015,114.418829161265,16,1,0,89,138,1220,50135,3773,2402,14,13,0,57.36388,3047,3181,17782,21203,0,38259,45103,1309,57.36388,12339,13,50.89,69.21,104.94,NA
2019-2020,Jan,31,UTTAR PRADESH,3115,MEERUT,330766,175.57839902063,45,13,20.3374682,1148,4,503,496646,240849,12512,110,10,24.42967,916.7702338,10870,12517,21194,27227,125,57185,70118,1651,872.0030956,175883,23,59.52,70.41,106.45,NA
2019-2020,Jan,31,UTTAR PRADESH,3124,BUDAUN,3704149,179.562271644984,44,364,502.3756109,8960,2,8862,3574916,687991,42520,3046,107,211.57674,7133.1527299,80130,88592,134112,186695,1496,268019,354380,17822,6419.200379,680044,51,75.34,72.43,106.46,NA
2019-2020,Jan,31,UTTAR PRADESH,3125,BAREILLY,2574517,177.082816976926,33,239,469.389221265,11470,0,9708,2543947,643229,56984,727,56,91.47885,5065.761081265,75471,89717,130165,214479,930,262972,390559,21178,4504.89301,415374,50,72.59,76.85,102.56,NA
2019-2020,Jan,31,UTTAR PRADESH,3129,SITAPUR,8127630,178.517527903814,43,531,2703.14183119,33120,1,30486,8021484,2931123,299962,9707,849,526.54203,17549.43879919,182607,242464,344629,681806,2072,666756,1155185,63606,14319.754938,2236409,74,67.7,48.7,104.2,NA
2019-2020,Jan,31,UTTAR PRADESH,3138,JALAUN,3814888,179.356291651832,46,284,1796.741490859,6729,0,10308,3438024,1104186,104596,2883,383,159.92356,8122.977403359,74711,111411,132033,293213,594,217440,447185,17037,6166.3123525,1238260,51,72.29,65.5,104.51,NA
2019-2020,Jan,31,UTTAR PRADESH,3141,HAMIRPUR,2562582,178.292548650059,50,78,1610.097240879,5572,0,8807,2608373,581019,49549,972,77,130.37829,6391.010230879,52156,76765,91277,181114,1743,170511,324574,14379,4650.5347,1022498,53,66.26,72.85,107.66,NA
2019-2020,Jan,31,UTTAR PRADESH,3142,BANDA,3911884,178.443337032978,48,24,1516.713174788,13739,0,10731,3312931,796412,78824,1753,170,214.6859,7643.103704788,67803,99989,123153,271855,3072,220621,459451,24470,5911.70463,1415860,80,83.04,64.78,100.61,NA
2019-2020,Jan,31,UTTAR PRADESH,3148,BARABANKI,3921449,171.752895973163,46,102,2083.011415108,7966,0,11091,4511903,1769380,122069,2203,146,320.85936,10153.194841108,97553,117382,178521,294887,2028,457784,658475,19057,7749.324066,1241735,54,57.1,60.57,100,NA
2019-2020,Jan,31,UTTAR PRADESH,3155,DEORIA,3277718,176.987013488002,45,64,1320.109521571,5205,1,7985,3147019,907865,47433,97214,4655,223.38884,7113.313303571,69916,73577,128919,161742,601,250107,303628,13190,5569.814942,1097299,42,79.68,80.59,100.02,NA
2019-2020,Jan,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,8525,184.089448842875,22,0,0,262,85,67,13136,4117,527,432,19,0.262,24.44399,578,655,1228,1625,0,16298,18805,329,24.18199,2570,41,20.71,83.75,99.58,NA
2019-2020,Jan,31,UTTAR PRADESH,3172,KUSHI NAGAR,4582128,181.864507519756,44,274,1966.299686566,10742,1,21069,5104022,1482128,98299,7392,445,353.56955,11602.273710566,115254,136937,194055,307665,1325,416582,594834,31811,9282.404474,1745742,43,75.79,68.44,105.07,NA
2019-2020,Jan,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,2878776,173.722792646436,42,45,1397.862364782,4947,2,4968,2763830,988053,91916,6655,512,169.2578,6368.522824782,64436,76053,116972,204789,841,261346,410126,9915,4801.40266,1095040,67,82.45,69.31,100.15,NA
2019-2020,Jan,31,UTTAR PRADESH,3180,KASHGANJ,1478216,178.585492048046,43,112,861.770333178,3028,0,3404,1658649,337841,23332,1615,64,126.22075,3950.097561178,38340,46558,59216,107896,1324,133132,209473,6432,2962.106478,428482,25,71.56,87.02,100.87,NA
2019-2020,Jan,31,UTTAR PRADESH,3181,AMETHI,2771611,169.275813851753,43,72,1397.224082711,14551,1,17139,2706531,672082,55610,10359,683,205.99699,6184.723450111,61605,76032,114507,192034,954,244419,370407,31690,4581.5023774,901564,71,62.72,41.66,106.28,NA
2019-2020,Jan,31,UTTAR PRADESH,3182,HAPUR,106561,176.787573831402,31,13,10.54143712,407,1,313,120037,59809,3701,7,5,2.22056,224.97249712,3843,4233,8416,9656,40,13280,15239,720,212.2105,43676,40,41.13,58.28,99.98,NA
2019-2020,Jan,31,UTTAR PRADESH,3184,SAMBHAL,2210157,177.528285425879,40,182,489.745791946,2846,114,4458,2299329,755774,45321,634,23,148.608,4720.313141946,56696,66384,93934,135748,1034,170007,230219,7304,4081.95935,528809,18,59.25,58.5,103.64,NA
2019-2020,Oct,31,UTTAR PRADESH,3124,BUDAUN,2965273,174.617460594454,37,305,442.20140128,6993,2,9510,2487023,476175,42382,2088,104,105.33328,4890.31108828,66187,72889,132301,184862,500,265118,351413,16503,4342.776407,484552,53,75.81,72.23,108.87,NA
2019-2020,Oct,31,UTTAR PRADESH,3125,BAREILLY,2060972,173.128224969152,26,170,363.527515597,7275,3,11666,1584395,408175,57733,294,56,91.47885,3198.041305597,58813,68224,130983,216107,184,267535,396599,18941,2743.03494,256179,54,74.49,79.22,102.82,NA
2019-2020,Oct,31,UTTAR PRADESH,3126,PILIBHIT,2054262,176.066415084876,28,195,1670.542449063,4732,0,8752,1834261,340331,48821,3626,501,129.38299,5029.443025063,64376,78258,137247,232225,202,292408,428395,13484,3229.517586,362654,60,61.85,61.29,100.53,NA
2019-2020,Oct,31,UTTAR PRADESH,3129,SITAPUR,6506393,178.26354592716,35,429,2617.844731087,26673,1,30523,4940987,1803128,299158,6103,847,275.49366,11701.317021087,141086,184984,341837,678352,317,651087,1136118,57196,8807.97863,1395036,74,67.42,45.94,105.1,NA
2019-2020,Oct,31,UTTAR PRADESH,3130,HARDOI,6024066,173.185601233019,39,164,1413.923181608,10183,2,14189,4688332,1642966,139104,4702,370,203.02574,9736.464883608,119223,129740,251822,350948,325,580049,746458,24372,8119.515962,993780,63,71.66,73.47,110.03,NA
2019-2020,Oct,31,UTTAR PRADESH,3138,JALAUN,3053924,178.490667845673,38,253,1774.085230859,5548,0,10642,2516809,822866,104584,1741,386,89.97156,6356.325983359,65241,94273,131861,293157,183,216031,445126,16190,4492.2691925,917499,51,74.67,67.24,106.01,NA
2019-2020,Oct,31,UTTAR PRADESH,3141,HAMIRPUR,2051418,176.487543162392,42,59,1055.351101471,4135,0,9177,1779906,407240,49529,701,76,70.59782,4267.261291471,42064,61494,90234,179878,806,169298,323093,13312,3141.31237,704341,51,64.08,75.52,109.18,NA
2019-2020,Oct,31,UTTAR PRADESH,3160,GHAZIPUR,3201377,176.967261659785,28,68,563.145457631,3227,2,9663,2109044,512541,74839,12692,1543,93.94172,4389.404591631,72935,84664,164297,264609,183,357513,542789,12890,3732.317414,766908,55,61.17,63.84,117.2,NA
2019-2020,Oct,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,6824,183.276807787392,22,0,0,257,85,72,12944,4077,533,432,19,0.262,23.98535,578,655,1234,1637,0,16280,18793,329,23.72335,2530,41,19.62,83.43,99.58,NA
2019-2020,Oct,31,UTTAR PRADESH,3167,AMROHA,1587258,178.654147257314,27,91,729.04627852,3210,2,2585,1437022,392399,52028,298,35,80.06699,3376.41266852,51931,66769,102746,176435,182,154731,249566,5795,2567.2994,356049,10,83.31,84.75,100.67,NA
2019-2020,Oct,31,UTTAR PRADESH,3172,KUSHI NAGAR,3668121,186.05655697228,31,234,1849.80304545,8923,4,17011,2883648,815986,98306,3945,441,222.60367,7437.62289945,90336,106219,193390,306905,144,412628,590319,25934,5365.216184,1024233,45,74.6,68.69,108.07,NA
2019-2020,Oct,31,UTTAR PRADESH,3177,CHITRAKOOT,2155149,181.379542710516,41,64,577.232529935,5072,0,13523,1692932,724479,81194,97,6,80.7502,3728.615049935,41225,61021,81716,167056,619,130597,252748,18595,3070.63232,718508,65,64.44,54.64,105.46,NA
2019-2020,Oct,31,UTTAR PRADESH,3180,KASHGANJ,1183353,174.046217254849,36,106,788.956223633,2471,1,2451,1263355,260261,23381,1384,64,81.15875,3068.936561633,34252,41015,59120,108074,392,132785,209413,4922,2198.821588,324388,20,68.48,88.52,101.13,NA
2019-2020,Oct,31,UTTAR PRADESH,3182,HAPUR,85305,186.587532975812,23,12,5.60988712,338,1,307,80741,38829,3686,7,5,0.672,156.93452712,3487,3821,8352,9580,2,13140,15082,645,150.65264,28219,44,47.73,69.4,99.99,NA
2019-2020,Oct,31,UTTAR PRADESH,3184,SAMBHAL,1769292,174.763530074546,33,154,475.108471234,2266,114,3838,1634821,547655,44676,328,21,79.842,3412.021361234,49006,56961,92393,134108,329,166822,226688,6104,2857.07089,372658,18,71.4,71.68,105.03,NA
2019-2020,Feb,31,UTTAR PRADESH,3115,MEERUT,367485,177.290966024127,46,14,20.7854682,1200,4,528,532937,255395,12551,152,10,36.42967,1002.0642938,11360,13050,21241,27277,222,57247,70185,1728,944.8491556,189707,23,58.94,68.38,106.02,NA
2019-2020,Feb,31,UTTAR PRADESH,3120,AGRA,2367815,177.698738853573,42,101,250.612376325,2999,1,2351,2187248,687717,38389,15923,877,149.78359,4287.108077925,50991,61376,77092,113946,628,165020,224615,5350,3886.7121116,665380,33,74.3,76.5,100.77,NA
2019-2020,Feb,31,UTTAR PRADESH,3126,PILIBHIT,2851007,179.903131674871,36,270,1717.686077868,7394,0,11310,3099779,592557,48601,6390,502,315.63664,7609.922213868,86073,107160,137445,232045,907,294261,430343,18704,5576.599496,604563,57,61.72,59.07,100.37,NA
2019-2020,Feb,31,UTTAR PRADESH,3137,KANPUR NAGAR,1354390,180.983826119734,41,60,267.479601237,4239,0,3888,1236276,483931,44428,22868,2094,106.07526,2611.014467437,29471,34992,57549,106880,371,202328,310270,8127,2237.4596062,256262,48,58.25,63.96,106.76,NA
2019-2020,Feb,31,UTTAR PRADESH,3138,JALAUN,4238388,177.990787266965,47,290,1809.089490859,7171,0,10278,3743114,1196603,104585,3484,383,225.18382,8696.671387759,78092,117930,132039,293172,765,218366,448607,17449,6662.3980769,1341791,50,68.97,62.64,104.21,NA
2019-2020,Feb,31,UTTAR PRADESH,3142,BANDA,4346152,179.356508263832,51,25,1528.137174788,14986,0,9845,3602082,851560,78816,1836,170,293.84929,8282.554964788,70618,104427,123177,271863,3689,220962,459883,24831,6460.5685,1537490,80,79.47,61.07,100.58,NA
2019-2020,Feb,31,UTTAR PRADESH,3171,CHANDAULI,3072553,178.618765155793,46,182,969.204538464,8037,1,13264,2881489,887943,74715,11996,1030,240.792,6356.876608364,61976,86691,98959,211193,965,244025,456198,21301,5146.8800699,958567,58,62.18,45.17,101.3,NA
2019-2020,Feb,31,UTTAR PRADESH,3180,KASHGANJ,1642317,180.011619264751,44,114,865.306333178,3140,0,3659,1741315,353049,23320,1648,64,172.72075,4172.596411178,39021,47451,59230,107863,1691,133360,209699,6799,3134.569328,449628,25,71.34,85.28,100.83,NA
2019-2020,Feb,31,UTTAR PRADESH,3182,HAPUR,118391,181.939777866705,33,13,10.54143712,467,1,266,132443,65528,3701,7,5,2.22056,253.72849712,3937,4346,8421,9661,74,13314,15275,733,240.9665,48079,39,37.9,53.88,99.96,NA
2019-2020,Feb,31,UTTAR PRADESH,3183,SHAMLI,315393,198.415101877747,34,8,103.241030699,701,3,1035,305366,28904,2446,101,13,21.45304,730.586330699,8788,9452,18605,22146,125,39863,46920,1736,605.89226,86266,14,56.96,74.57,107.39,NA
2019-2020,Feb,31,UTTAR PRADESH,3184,SAMBHAL,2455512,178.431968434427,42,188,494.434861946,2916,114,4757,2460402,805309,45416,706,23,168.748,5053.326581946,58278,68431,94161,136023,1281,171072,231417,7673,4390.14372,571366,19,56.46,55.65,103.42,NA
2019-2020,Nov,31,UTTAR PRADESH,3112,SAHARANPUR,858277,184.095477125152,23,94,241.37279643,1173,0,5094,863809,366782,58109,2224,236,65.80521,1897.41130643,37363,44024,76777,118788,103,123125,179570,6267,1590.2333,285979,12,60.9,93.58,105.95,NA
2019-2020,Nov,31,UTTAR PRADESH,3123,MAINPURI,1924156,172.323439481167,36,98,253.039809316,4963,8,4789,1551327,465388,42624,1506,152,118.70734,3045.047193316,42333,50353,88494,132372,306,163795,231000,9752,2673.300044,432343,60,69.95,69.11,103.43,NA
2019-2020,Nov,31,UTTAR PRADESH,3124,BUDAUN,3279946,176.097944506175,40,314,502.3756109,7652,2,9294,2816890,544393,42450,2266,104,211.57674,5674.4377399,69671,76871,132800,185388,816,265552,351867,16946,4960.485389,544227,53,75.65,71.99,108.25,NA
2019-2020,Nov,31,UTTAR PRADESH,3134,FARRUKHABAD,1136066,182.41439543245,35,45,217.732028131,4552,0,7155,1270528,149113,14190,952,63,82.33723,2617.695228131,35528,39892,66784,91030,16,157228,200355,11707,2317.62597,297573,57,90.11,77.09,101.75,NA
2019-2020,Nov,31,UTTAR PRADESH,3136,KANPUR DEHAT,1679566,174.986541141539,37,185,475.19533847,4074,1,7481,1384902,509750,53660,9164,845,122.91747,3021.50491647,37257,43773,73676,129306,162,221085,336826,11555,2423.392108,347702,62,54.23,55.67,105.88,NA
2019-2020,Nov,31,UTTAR PRADESH,3140,LALITPUR,3048129,178.585247980942,44,103,2015.91180348,3338,0,3575,2713394,628976,56807,192271,17335,159.43064,7021.06384708,61418,86241,114686,226282,2892,181070,339183,6913,4845.7214036,987028,56,64.48,65.08,100.15,NA
2019-2020,Nov,31,UTTAR PRADESH,3145,PRAYAGRAJ,3421031,174.786678753248,38,146,2196.822397425,16480,0,17066,3111991,1374960,158161,996,114,312.77407,7948.942179425,80822,99293,182174,300395,626,381762,586493,33546,5439.345712,1183640,65,62.81,53.98,104.76,NA
2019-2020,Nov,31,UTTAR PRADESH,3148,BARABANKI,3472361,169.870310922873,38,82,2083.011415108,6778,0,10916,2981093,1192007,121943,1422,146,320.85936,7467.862723108,78018,92715,178225,294585,917,456514,657108,17694,5063.991948,830360,56,51.61,56.75,100.01,NA
2019-2020,Nov,31,UTTAR PRADESH,3152,MAHARAJGANJ,5208542,163.244708297527,34,545,1669.065626605,10121,0,8707,4362613,1091904,102009,20521,2574,343.99864,9134.799132605,125778,157166,220253,397140,415,346029,579859,18828,7121.734866,1713609,69,74.23,66.82,101.84,NA
2019-2020,Nov,31,UTTAR PRADESH,3157,AZAMGARH,5230433,175.370913919969,32,116,1798.02329119,11151,13,14084,4210117,1589611,124058,7858,488,336.6501,9517.99405119,128798,136001,248789,312286,178,507868,611133,25235,7383.32066,1746228,67,64.15,66,103.39,NA
2019-2020,Nov,31,UTTAR PRADESH,3160,GHAZIPUR,3541105,159.080055104922,32,83,693.358110367999,3457,2,11555,2630618,642983,74871,16185,1541,186.2059,5064.352574368,82168,95946,164617,264933,383,358243,543589,15012,4184.788564,958337,55,62.34,61.86,114.69,NA
2019-2020,Nov,31,UTTAR PRADESH,3168,KANNAUJ,1364789,176.660355123631,33,120,216.02309347,6854,0,11182,1340153,434234,50927,657,59,123.64244,2707.18458247,40349,45861,82775,126925,132,150929,212888,18036,2367.519049,287260,59,72.96,60.55,105.36,NA
2019-2020,Nov,31,UTTAR PRADESH,3171,CHANDAULI,2448831,178.276459667563,38,150,954.420538464,5587,1,13302,1951345,594966,74681,7510,1030,174.592,4607.801320364,50913,70955,98397,210601,204,242007,453402,18889,3478.7887819,664860,61,64.64,47.51,101.46,NA
2019-2020,Nov,31,UTTAR PRADESH,3183,SHAMLI,251369,192.46003260247,32,7,103.129030699,582,1,1142,272372,24557,2450,101,13,21.21304,648.549310699,8393,9014,18588,22129,102,39650,46667,1724,524.20724,76585,14,54.37,74.95,105.6,NA
2019-2020,Dec,31,UTTAR PRADESH,3109,BIJNOR,1735441,172.026815140667,23,198,510.51837174,4174,0,6831,1999542,856606,106455,6141,580,154.08437,4104.35116174,84241,104868,142452,236420,409,213925,332672,11005,3439.74842,556456,14,63.6,78.06,105.14,NA
2019-2020,Dec,31,UTTAR PRADESH,3112,SAHARANPUR,872710,181.717225813776,24,96,241.37279643,1243,0,5182,960123,410851,58145,2626,236,65.80521,2051.88688643,39100,46281,76859,118877,134,123286,179754,6425,1744.70888,318310,13,63.15,93.47,106.36,NA
2019-2020,Dec,31,UTTAR PRADESH,3127,SHAHJAHANPUR,2916709,176.562257445659,35,211,892.556316297001,6717,0,10021,2825707,841587,80769,1009,89,215.71731,6097.405694297,78761,93568,153857,253757,600,322791,473861,16738,4989.132068,512782,68,77.71,63.27,108.28,NA
2019-2020,Dec,31,UTTAR PRADESH,3141,HAMIRPUR,2307269,178.05792256,47,78,1610.097240879,4850,0,9311,2343750,525068,49545,841,76,130.37829,5913.708090879,48858,71751,91003,180807,1407,170136,324116,14161,4173.23256,922487,53,65.54,72.89,108.3,NA
2019-2020,Dec,31,UTTAR PRADESH,3146,BAHRAICH,5000672,177.886849272957,43,191,2377.069424965,22079,0,13183,5276233,800898,69121,30041,3011,445.13792,12207.931988965,120115,149916,223156,358169,1320,469084,670802,35262,9385.724644,1792839,87,65.94,50.11,101.18,NA
2019-2020,Dec,31,UTTAR PRADESH,3150,SULTANPUR,2984239,176.599803120277,45,86,1552.903818902,13093,1,16975,3228367,747325,60194,7373,439,229.08819,7483.281774902,70417,78007,145156,208169,580,319525,426676,30068,5701.289766,1284808,72,68.54,49.87,100.19,NA
2019-2020,Dec,31,UTTAR PRADESH,3158,JAUNPUR,3979914,172.13178820964,45,183,3262.564731838,12997,4,17134,5133397,1921179,101475,26952,1529,404.05105,12502.823833838,112646,119067,196007,246383,1669,445801,540753,30131,8836.208052,2282257,51,71.17,69.89,102.05,NA
2019-2020,Dec,31,UTTAR PRADESH,3159,BALLIA,2920136,169.637268706377,36,94,778.15668243,6693,2,12291,2639394,352344,34713,57392,4687,167.90795,5423.46052443,72322,80441,151817,216977,163,310677,417130,18984,4477.395892,1021350,64,78.94,65.2,103.59,NA
2019-2020,Dec,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,7675,184.089448842875,22,0,0,262,85,67,13136,4117,533,432,19,0.262,24.44399,578,655,1234,1637,0,16280,18793,329,24.18199,2570,41,20.71,83.75,99.58,NA
2019-2020,Dec,31,UTTAR PRADESH,3167,AMROHA,1785219,177.192765385751,30,98,742.95687852,3730,1,2767,1682937,462816,52012,334,35,143.22397,3868.22345852,55125,71409,102877,176470,315,154917,249628,6497,2982.04261,414860,11,84.36,84.21,101.36,NA
2019-2020,Dec,31,UTTAR PRADESH,3170,KAUSHAMBI,1566579,173.392349719849,40,71,665.788861126,3776,5,10588,1419948,708255,81832,503,74,111.25891,3239.128973126,35199,43078,75908,141192,327,221088,354857,14364,2462.081202,588009,75,74.57,60.45,106.37,NA
2019-2020,Dec,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,3716370,174.510334073214,43,44,1396.004003117,8258,0,8737,3922703,1265515,91971,6758,516,282.79094,8524.317053117,89426,109590,155185,264030,1028,292039,454126,16995,6845.52211,1703802,56,56.8,55.86,100.5,NA
2019-2020,Dec,31,UTTAR PRADESH,3177,CHITRAKOOT,2423938,175.872030662943,46,70,589.552529935,6405,0,13288,2245577,975736,81185,125,6,143.94407,4682.838469935,47939,71686,81940,167144,1552,130677,252530,19693,3949.34187,951714,64,62.98,53.09,104.08,NA
2019-2020,Dec,31,UTTAR PRADESH,3184,SAMBHAL,1989957,175.212519014914,38,175,489.745791946,2758,114,4183,2100325,696661,45085,546,22,148.608,4318.386131946,54543,63751,93466,135214,756,168883,228910,6941,3680.03234,480158,18,63.09,62.46,104,NA
2019-2020,March,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,683000,183.952281598736,43,16,138.516937668,1951,0,1981,668128,192217,10920,976,76,48.78156,1416.335197668,15350,16167,30211,36650,418,87034,106480,3932,1229.0367,184499,11,64.53,76.09,102.31,NA
2019-2020,March,31,UTTAR PRADESH,3119,MATHURA,1500000,184.385979115537,42,31,1111.933081964,1233,12,7760,1479090,484954,39168,3476,255,186.45888,4025.626540464,34490,46697,60002,102923,638,133389,220813,8993,2727.2345785,501996,22,52.52,59.25,105.88,NA
