fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Nov,31,UTTAR PRADESH,3110,MORADABAD,2625077,179.248780484012,30,182,553.30538564,3104,4,17676,2572168,524762,40770,2290,135,283.96964,5447.85479764,83258,97882,130242,188158,1912,229713,318067,20780,4610.579772,675096,42,79.2,73.99,101.11,NA
2021-2022,Nov,31,UTTAR PRADESH,3130,HARDOI,6091186,191.399070990976,36,186,3935.51769116901,9893,0,45726,6085689,2255415,150566,10005,476,593.76918,16177.239080569,168443,183874,308193,398718,3407,697682,882550,55619,11647.9522094,1231742,41,68.43,67.41,104.27,NA
2021-2022,Nov,31,UTTAR PRADESH,3145,PRAYAGRAJ,5543959,184.357074153991,35,279,3800.7125833,12472,23,90459,5539567,2769210,221556,5878,337,580.17906,14593.4752853,156617,206233,296153,460280,2867,576100,838944,102931,10212.583642,2524356,76,70.42,35.18,102.68,NA
2021-2022,Nov,31,UTTAR PRADESH,3156,MAU,2970847,183.19510499874,30,256,1698.73566723101,5588,5,25070,2968988,935290,79886,23045,1900,392.84082,7530.61717123101,97888,112481,203822,270203,1187,337461,432293,30658,5439.040684,1465778,64,77.2,58.96,103.44,NA
2021-2022,Nov,31,UTTAR PRADESH,3157,AZAMGARH,6003204,183.021613142326,31,208,3861.004445296,10217,2,49867,5994251,2142048,159442,15224,897,611.07764,15442.856961296,190585,206998,340988,412280,2019,714821,835592,60084,10970.774876,2566918,60,63.21,60.69,102.2,NA
2021-2022,Nov,31,UTTAR PRADESH,3159,BALLIA,2531989,176.536249606475,30,143,755.872660255,6128,4,41947,2525255,429922,44845,67616,6035,459.85715,5673.720280255,83333,94220,196267,271360,953,416382,538008,48075,4457.99047,1124784,57,73.5,51.23,103.16,NA
2021-2022,Nov,31,UTTAR PRADESH,3161,VARANASI,1596513,179.95635519992,27,145,766.535903366,2054,2,25882,1595890,639773,65527,10995,906,261.44029,3899.881670366,58977,76472,103628,178987,592,206714,320359,27936,2871.905477,759587,60,53.02,34.97,101.54,NA
2021-2022,Nov,31,UTTAR PRADESH,3163,SONBHADRA,4107041,191.647134853215,34,257,2002.594687315,7302,1,34567,4106198,1326875,118590,1182181,107659,392.08469,10264.090195715,119547,168091,215777,382303,3443,380098,733308,41869,7869.4108184,2040033,75,81.74,58.15,100.55,NA
2021-2022,Nov,31,UTTAR PRADESH,3169,AURAIYA,1298611,190.791932894662,28,46,398.029277584,1378,0,14048,1296946,596903,59833,5878,576,161.3063,3033.803919584,45435,52029,92661,130758,511,170573,230133,15426,2474.468342,331788,39,66.1,73.15,103.52,NA
2021-2022,Nov,31,UTTAR PRADESH,3172,KUSHI NAGAR,3456213,191.47721220743,29,356,2684.693702741,15665,1,33939,3455666,1002592,106636,7378,630,466.92495,9768.431572741,115757,137170,244657,366525,2634,500886,695142,49604,6616.81292,1252341,33,69.73,63.59,102.74,NA
2021-2022,Nov,31,UTTAR PRADESH,3176,SHRAVASTI,1856128,173.778133346835,36,131,355.058834979,2549,0,14116,1856617,576547,51375,17026,1244,124.01299,3705.466190979,50925,64824,96430,161994,1592,170435,270640,16665,3226.394366,679902,62,80.91,65.82,103.42,NA
2021-2022,Nov,31,UTTAR PRADESH,3177,CHITRAKOOT,2602059,191.835760976043,39,81,510.297563909,4647,0,23484,2602099,1211010,93737,650,32,164.63454,5666.688521909,65158,97294,113988,213392,2352,173043,317345,28131,4991.756418,1133331,69,71.62,57.15,100.68,NA
2021-2022,Nov,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,3041978,181.622042444641,28,142,1669.071479836,2529,0,39485,3025164,1108342,112375,7635,690,371.01564,7534.451763936,104674,125850,179335,277269,1658,362742,531142,42014,5494.3646441,1212466,53,73.61,53.3,100.47,NA
2021-2022,Nov,31,UTTAR PRADESH,3180,KASHGANJ,2002306,190.768102768497,31,155,1536.719283126,4314,0,6973,2001158,378413,30269,1641,91,191.87181,5546.162243126,63504,75471,93003,153214,1944,164216,250367,11287,3817.57115,486188,18,64.29,76.3,101.34,NA
2021-2022,June,31,UTTAR PRADESH,3116,GHAZIABAD,31,144.5,8,0,0,1,161,18,120,18,20,0,0,0,0.1734,15,17,112,122,0,17909,26201,19,0.1734,95,42,40.95,84.76,115.38,NA
2021-2022,June,31,UTTAR PRADESH,3120,AGRA,927582,120.221430726262,17,96,20.59214,604,16,15055,924831,323429,55017,8092,1287,23.0623,1155.4995,51969,62505,117535,173033,2,219079,304911,15659,1111.84506,301582,37,83.47,66.03,100.91,NA
2021-2022,June,31,UTTAR PRADESH,3121,FIROZABAD,683692,120.358118146497,18,48,8.1366391,186,31,17147,686419,245593,40466,921,126,17.5278,851.8254301,37200,40888,93261,113261,10,220628,271297,17333,826.160991,244849,32,73.2,53.37,99.32,NA
2021-2022,June,31,UTTAR PRADESH,3133,RAE BARELI,1370082,151.639814113316,19,125,25.5168105,3863,2,48532,1370082,502796,135209,4783,1071,119.60113,2222.7077385,70246,83855,237204,401747,3,396137,630955,52395,2077.589798,573257,57,75.3,36.08,100.45,NA
2021-2022,June,31,UTTAR PRADESH,3139,JHANSI,1230166,129.510259680716,27,131,25.9704403,1424,3,23310,1230126,484214,87256,12044,2006,43.64093,1662.7507473,44209,64589,132447,244203,81,230074,435768,24734,1593.139377,505716,59,86,48.37,101.71,NA
2021-2022,June,31,UTTAR PRADESH,3140,LALITPUR,1017347,123.84072494439,21,79,15.00900595,347,0,26972,1017347,269990,62188,105813,19821,36.49524,1311.39414595,46572,63719,141669,256728,13,209860,380044,27319,1259.8899,424192,62,88.33,56.46,102.65,NA
2021-2022,June,31,UTTAR PRADESH,3142,BANDA,757003,143.649595074842,23,25,34.83376,978,1,40638,756930,249832,90974,560,236,39.42316,1161.5838,32018,42677,165929,327026,16,295678,561664,41616,1087.32688,387504,76,77.71,32.07,103.21,NA
2021-2022,June,31,UTTAR PRADESH,3163,SONBHADRA,1174615,175.751235423894,21,115,58.720308113,3328,2,28266,1174868,392425,117806,312802,107074,27.5765,2151.141832713,54851,73012,214486,380188,25,379722,741317,31594,2064.8450246,580222,72,89.26,47.97,100.51,NA
2021-2022,June,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,383058,156.851737520305,19,23,33.28512923,1553,18,24082,382902,176728,49005,754,428,37.46702,671.34058923,19499,23223,75463,118888,2,190656,310916,25635,600.58844,196402,67,84.76,43.45,105.43,NA
2021-2022,June,31,UTTAR PRADESH,3175,BALRAMPUR,808551,120.743376661944,18,57,33.11275615,1034,19,27746,808165,158553,37416,17249,3535,195.72594,1204.64440615,43389,47113,150510,203969,2,259881,338611,28780,975.80571,282550,48,80.01,60.61,102.66,NA
2021-2022,June,31,UTTAR PRADESH,3177,CHITRAKOOT,579622,154.209634554934,21,40,6.9305,2765,1,21438,579622,271153,92583,73,32,13.05965,913.823118,27026,37589,111732,210024,10,169566,313445,24203,893.832968,250969,67,68.19,42.88,100.29,NA
2021-2022,June,31,UTTAR PRADESH,3180,KASHGANJ,538560,128.192654825842,14,81,19.92926,1526,16,7014,538476,107867,29829,437,91,11.06263,721.27857,36964,42425,89657,149072,2,159132,244535,8540,690.28668,135264,19,67.31,80.9,102.25,NA
2021-2022,May,31,UTTAR PRADESH,3133,RAE BARELI,567217,133.415707921307,20,49,0,1934,77,48168,567217,204451,134344,2189,1067,0,756.756576,27844,32977,235111,399201,0,393133,627393,50102,756.756576,260470,58,69.34,19.92,100.92,NA
2021-2022,May,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,781171,161.227883171813,20,37,0,1999,99,37544,779983,178006,75219,563,337,0,1257.55008,38553,42629,303071,378858,2,508164,634090,39543,1257.55008,406983,46,68.43,43.98,103.45,NA
2021-2022,May,31,UTTAR PRADESH,3162,MIRZAPUR,373247,169.963873788671,18,24,0,5392,41,33439,373247,182048,147399,4735,3553,0,634.38506,20090,26016,198376,336085,5,393572,632873,38831,634.38506,169850,65,84.2,43.42,100.73,NA
2021-2022,May,31,UTTAR PRADESH,3163,SONBHADRA,649692,186.62542326442,22,70,0,1804,13,25819,649653,207103,117503,181387,106791,0,1212.417661,28468,37156,213823,379126,0,379525,741682,27623,1212.417661,326012,70,91.16,38.4,100.66,NA
2021-2022,May,31,UTTAR PRADESH,3169,AURAIYA,85973,122.271329370849,17,4,0.0585,134,213,12822,85973,43017,58940,276,572,0,105.17883,5049,5659,90446,127900,12,166056,225046,12956,105.12033,25682,37,57.65,55.36,137.99,NA
2021-2022,May,31,UTTAR PRADESH,3172,KUSHI NAGAR,1062336,153.132641650099,17,216,0.004,5706,81,37303,1062336,305038,105797,1419,620,0,1626.78718,59738,68567,240258,361274,12,490939,684020,43009,1626.78318,378211,36,80.33,74.97,105.49,NA
2021-2022,May,31,UTTAR PRADESH,3175,BALRAMPUR,260667,113.215520917777,16,26,0,301,211,27200,260281,56248,36692,5806,3461,0,294.67849,15567,16920,144825,197447,0,252138,330096,27501,294.67849,98170,48,71.29,51.41,110.37,NA
2021-2022,May,31,UTTAR PRADESH,3179,MAHOBA,139874,134.939482331823,24,10,0,309,39,14564,138158,52758,34287,369,171,0,186.42969,5647,8145,57741,118916,0,118996,290410,14873,186.42969,58225,62,88.13,25.21,107.26,NA
2021-2022,May,31,UTTAR PRADESH,3182,HAPUR,5110,192.325244618395,14,0,0,198,248,590,5110,1230,4424,28,8,0,9.82782,357,377,9672,10858,0,18334,20736,788,9.82782,2155,27,36.02,30.34,102.53,NA
2021-2022,July,31,UTTAR PRADESH,3115,MEERUT,381489,149.519244539161,27,16,7.024581565,367,21,4377,381489,157394,16686,908,211,1.89472,579.318772365,13646,15237,30813,38130,7,72500,87448,4744,570.3994708,145038,26,68.58,72.94,102.69,NA
2021-2022,July,31,UTTAR PRADESH,3137,KANPUR NAGAR,579024,171.053010134295,20,90,39.002213074,858,0,14917,579024,225684,44047,9449,1668,81.18853,1110.628724474,28453,32900,71747,108063,5,213436,319128,15775,990.4379814,150772,44,68.24,60,106.72,NA
2021-2022,July,31,UTTAR PRADESH,3149,AYODHYA,1370518,176.414985428867,20,90,64.597512046,1811,32,26965,1370518,536351,108761,2343,492,97.0434,2579.440042046,65521,73057,184260,289066,35,297987,438334,28776,2417.79913,564655,61,75.62,68.06,102.27,NA
2021-2022,July,31,UTTAR PRADESH,3161,VARANASI,663826,165.718743356044,16,107,47.17820776,858,10,22698,662256,273233,65335,3694,896,98.76446,1243.42498876,39599,48547,103061,178245,10,205406,318946,23556,1097.482321,319926,58,54.59,40,101.69,NA
2021-2022,July,31,UTTAR PRADESH,3167,AMROHA,1056681,164.027259598687,17,98,25.5594427,1889,3,9481,1056681,273896,52263,395,82,51.89682,1810.7011497,60981,72429,120430,188837,40,184678,288900,11370,1733.244887,241118,25,82.82,80.5,100.42,NA
2021-2022,July,31,UTTAR PRADESH,3169,AURAIYA,591796,160.71183651123,18,33,18.70165156,346,9,13646,591796,281635,59390,2750,572,37.92952,1007.71739156,31363,35164,91601,129324,19,168153,227374,13992,951.08622,146170,38,64.28,69.57,106.06,NA
2021-2022,Aug,31,UTTAR PRADESH,3109,BIJNOR,1712831,176.237842894079,14,221,914.759770822999,4593,5,23361,1712628,693920,128915,5429,735,139.86834,4072.926754823,120924,145115,198138,301518,134,301205,442423,27954,3018.298644,476214,35,63.42,64.86,103.69,NA
2021-2022,Aug,31,UTTAR PRADESH,3121,FIROZABAD,1724629,173.547029549187,28,103,418.239329105,1228,9,18432,1731892,594180,40819,2985,126,59.2511,3483.137550105,60823,68190,96510,116951,434,227170,278504,19660,3005.647121,594297,32,70.15,65.7,99.46,NA
2021-2022,Aug,31,UTTAR PRADESH,3127,SHAHJAHANPUR,1898367,177.646725129841,20,200,818.742274316,4960,2,25285,1898289,504903,84392,1039,191,156.24674,4347.237256316,90490,107448,199172,293862,192,402591,572458,30245,3372.248242,433644,52,60.65,44.72,106.44,NA
2021-2022,Aug,31,UTTAR PRADESH,3133,RAE BARELI,2831948,181.666250043256,24,181,1418.792245613,9431,1,52152,2831974,994937,135825,9097,1081,231.51555,6795.048763613,114536,141667,238564,403432,198,397986,632958,61583,5144.740968,1097574,61,70.83,49.62,100.36,NA
2021-2022,Aug,31,UTTAR PRADESH,3134,FARRUKHABAD,1301019,181.182033969463,25,120,1109.170296183,1208,5,17353,1300521,183608,16270,2794,152,61.56489,3527.045586183,50764,55827,86264,105801,149,202368,245580,18561,2356.3104,284525,45,67.55,59.9,104.51,NA
2021-2022,Aug,31,UTTAR PRADESH,3136,KANPUR DEHAT,1307989,191.179427912599,24,185,267.193668212,2928,1,23481,1307947,507472,59601,7648,987,76.9835,2844.702760212,54453,63997,106954,155256,131,272243,403888,26409,2500.525592,357783,50,76.22,67.78,103.83,NA
2021-2022,Aug,31,UTTAR PRADESH,3140,LALITPUR,2130692,182.097242585977,29,117,1673.768568342,669,0,29226,2130692,533551,62534,247302,19971,96.54025,5650.240198342,72880,104403,142833,258615,640,211300,381825,29895,3879.93138,881493,63,86.24,65.83,102.5,NA
2021-2022,Aug,31,UTTAR PRADESH,3142,BANDA,1966496,174.325457004245,28,49,797.38259386,2608,1,45891,1966229,589218,91234,1520,240,80.98299,4306.00327386,68513,96197,166649,328056,314,296607,562790,48499,3427.63769,946306,78,79.64,51.81,101.35,NA
2021-2022,Aug,31,UTTAR PRADESH,3145,PRAYAGRAJ,3499202,177.972066906531,26,232,2365.435230798,5887,26,91285,3497536,1779887,221022,3536,330,257.20812,8847.280460798,129547,166357,294679,458400,325,571407,833067,97172,6224.63711,1611688,76,73,39.48,103.07,NA
2021-2022,Aug,31,UTTAR PRADESH,3150,SULTANPUR,2903116,177.737237855222,30,142,2699.816399962,9703,4,53653,2902976,1007550,74296,8708,540,180.43688,8039.922637962,93891,104889,195105,246561,206,469717,601993,63356,5159.669358,1399317,75,74.6,39.19,102.43,NA
2021-2022,Aug,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,5004,174.820683453237,14,0,0,9,34,190,5004,1734,587,149,18,0,8.748027,342,356,1344,1672,0,16926,19509,199,8.748027,622,13,3.02,96.52,112.64,NA
2021-2022,Aug,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,2217981,183.357461434205,24,42,4977.92861033602,1887,28,21686,2217898,681887,92876,5735,606,102.4143,9147.02438033602,88895,98682,207346,283727,37,389424,548265,23573,4066.68147,1201182,58,83.87,57.53,106.36,NA
2021-2022,Aug,31,UTTAR PRADESH,3175,BALRAMPUR,1611867,191.839806512418,24,78,2456.09922951599,3053,0,27532,1610646,300552,37804,28832,3551,282.42087,5828.38026951599,66788,73083,153081,206809,50,263766,342393,30585,3089.86017,550689,48,72.23,68.47,102.02,NA
2021-2022,Aug,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,1932079,181.344024659213,22,120,781.419734129,1395,1,38252,1931043,716103,112199,4341,686,109.12005,4392.370878229,85893,100886,178604,276425,148,358613,526932,39647,3501.8310941,763805,55,80.58,61.77,100.57,NA
2021-2022,Aug,31,UTTAR PRADESH,3179,MAHOBA,819110,188.577665116211,30,35,123.362616342,1183,1,15549,817394,252230,34801,1072,171,42.21738,1707.002516342,26834,41999,59376,121599,174,121190,291730,16732,1541.42252,333623,64,91.24,66.78,101.78,NA
2021-2022,March,31,UTTAR PRADESH,3123,MAINPURI,3671668,204.167743781918,44,109,1854.615476441,11989,9,20061,3806640,1090866,55501,7256,363,328.12128,9954.667758341,85323,98778,134406,189093,7232,224474,301694,32050,7771.9310019,950973,28,61.39,59.26,106.76,NA
2021-2022,March,31,UTTAR PRADESH,3135,ETAWAH,2757653,206.045545160202,39,79,840.868728954,7560,0,15258,2713285,956754,52592,5101,215,343.01709,6774.488688954,68230,78058,105243,140263,5222,198648,256893,22818,5590.60287,651293,33,52.78,65.26,106.1,NA
2021-2022,March,31,UTTAR PRADESH,3136,KANPUR DEHAT,2677092,203.626805387025,36,236,681.627057793,5871,1,22716,2652002,1025443,59848,14626,988,317.92163,6399.735639193,73221,88563,107674,156048,3150,265606,389827,28587,5400.1869514,710356,50,68.33,61.71,105.82,NA
2021-2022,March,31,UTTAR PRADESH,3137,KANPUR NAGAR,1666908,198.968743439384,33,149,283.606589241,5215,0,12686,1637613,650646,44312,24173,1669,289.28095,3831.225547741,48439,59130,72299,108766,2442,206621,303302,17901,3258.3380085,399868,46,68.99,59.73,103.74,NA
2021-2022,March,31,UTTAR PRADESH,3138,JALAUN,6374463,199.328539994772,51,410,5374.498019337,11590,1,25543,6721791,2057788,99862,6902,434,527.20557,19300.151451137,131258,195548,164339,295656,14353,269468,506128,37133,13398.4478618,2367943,47,55.2,54.17,101.09,NA
2021-2022,March,31,UTTAR PRADESH,3148,BARABANKI,7789472,201.919499531366,51,204,5827.407992801,24259,0,29788,8501312,3275285,142290,4890,206,801.16497,23794.379606801,163700,206213,243288,354367,29816,492524,689708,54047,17165.806644,2845589,54,55.02,48.38,99.8,NA
2021-2022,March,31,UTTAR PRADESH,3153,BASTI,8989870,199.674789900422,45,189,6133.93380967599,27425,12,42213,9568677,1949925,98408,4424,227,750.81669,25990.986195676,209098,245622,312855,432688,13433,548395,741202,69638,19106.235696,4446677,51,66.88,58.08,107.43,NA
2021-2022,March,31,UTTAR PRADESH,3157,AZAMGARH,8238723,202.157563341216,38,223,4145.916197673,22958,2,40868,8117345,2938143,159588,20313,910,1013.67337,21569.416427673,210914,229924,341442,412800,6454,689735,804328,63826,16409.82686,3517427,59,57,52.06,103.08,NA
2021-2022,March,31,UTTAR PRADESH,3162,MIRZAPUR,5396482,203.513835556955,42,201,5448.434057926,21118,1,32532,5563896,2395967,149387,65724,3689,538.35137,17310.083583926,129973,180768,205442,345568,10746,400074,633719,53650,11323.298156,2474687,66,60.23,42.2,101.25,NA
2021-2022,Feb,31,UTTAR PRADESH,3111,RAMPUR,3123112,197.460042444274,35,122,4045.63255103201,5279,3,15044,3178285,565783,33271,4387,198,381.3447,10702.820161032,88468,98826,121847,157739,3826,252431,316016,20323,6275.84291,603215,32,41.68,39.51,110.43,NA
2021-2022,Feb,31,UTTAR PRADESH,3141,HAMIRPUR,3184238,197.254614666336,45,105,672.11807158,7738,0,18347,3282415,835366,54919,1204,115,242.936,7389.76913158,72241,108443,116954,211127,4955,212795,391790,26085,6474.71506,1309934,62,73.2,68.08,105.72,NA
2021-2022,Feb,31,UTTAR PRADESH,3143,FATEHPUR,4937743,195.459005359761,46,176,2211.330663472,17198,1,38950,5211613,2135451,106482,3842,129,527.28128,12925.178876472,111677,129744,179935,246226,7094,393863,515653,56148,10186.566933,2293505,69,66.93,60.52,101.36,NA
2021-2022,Feb,31,UTTAR PRADESH,3148,BARABANKI,7344810,193.900773584642,49,204,5609.622892801,20832,0,32504,8008432,3091952,142290,4644,206,640.70855,21778.743042801,161378,202730,243288,354367,20944,526349,742792,53336,15528.4116,2692441,55,57.26,49.81,99.83,NA
2021-2022,Feb,31,UTTAR PRADESH,3153,BASTI,8565253,191.878353093146,44,179,6000.95850967599,20080,12,47544,9094722,1856078,98408,4141,227,593.59073,24045.352031676,204244,239202,312854,432687,10776,555967,753085,67624,17450.802792,4223250,52,76.16,65.96,107.82,NA
2021-2022,Feb,31,UTTAR PRADESH,3156,MAU,4058417,198.920074288014,38,296,1942.91464497701,13421,5,19475,4199870,1321169,79896,32273,1900,466.10725,10763.406418977,109385,126946,203853,270241,4902,337932,432494,32896,8354.384524,2100091,61,76.35,56.06,103,NA
2021-2022,Feb,31,UTTAR PRADESH,3158,JAUNPUR,8877867,196.728084673805,44,250,3467.407742373,28426,11,56062,9236552,3390102,141185,39889,1730,973.78953,22612.089111873,209029,221291,317226,371330,12389,683724,790773,84488,18170.8918395,4410322,53,71.63,57.3,100.4,NA
2021-2022,Feb,31,UTTAR PRADESH,3159,BALLIA,3618137,194.996429798962,37,158,924.510539982999,11329,4,38526,3793904,647381,44910,99007,6056,519.55135,8842.039239983,100844,115203,196939,272088,2871,420480,542006,49855,7397.97735,1708207,55,74.02,52.23,104.31,NA
2021-2022,Feb,31,UTTAR PRADESH,3165,BAGHPAT,70378,191.735377929294,28,4,9.82029202,163,2,1489,76853,22222,2878,263,19,5.15185,162.32653202,2683,3058,6486,9240,50,35805,48935,1652,147.35439,19811,10,40.21,62.44,122.34,NA
2021-2022,Feb,31,UTTAR PRADESH,3169,AURAIYA,1802379,194.896160057983,35,58,472.830742828,2484,0,13596,1879169,858452,59912,8922,576,194.97447,4330.233434828,53474,61728,92852,130986,1821,171315,230680,16080,3662.428222,475708,38,59.66,66.89,104.39,NA
2021-2022,Feb,31,UTTAR PRADESH,3171,CHANDAULI,3514028,203.458020287308,38,264,1797.883773967,5344,1,27081,3552566,1102196,83984,20229,1087,403.6766,9429.540826967,92817,126918,141934,252629,4065,283106,507470,32425,7227.980453,1187829,45,66.87,54.62,104.18,NA
2021-2022,Feb,31,UTTAR PRADESH,3175,BALRAMPUR,3900498,193.204542221521,42,116,2987.62350337499,6710,0,26747,4171439,757849,38094,68979,3565,593.63069,11640.663817375,97036,109142,154890,208795,7356,266577,345049,33457,8059.409624,1487939,46,75.46,69.31,101.27,NA
2021-2022,Feb,31,UTTAR PRADESH,3184,SAMBHAL,2609611,195.272983310028,34,242,691.104019636,3720,114,19080,2781910,818459,49436,2015,99,353.7656,6477.188269636,80966,95351,112432,154689,3230,230088,301458,22800,5432.31865,744420,31,71.31,66.13,102.22,NA
2021-2022,April,31,UTTAR PRADESH,3109,BIJNOR,88130,182.113105639396,14,6,0,629,564,22192,88130,36605,126267,152,719,0,160.49628,5942,7472,188072,289526,0,282480,421171,22821,160.49628,34837,36,73.07,29.07,116.14,NA
2021-2022,April,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,68416,129.590139464095,15,2,0,164,189,3906,68333,23085,16229,49,113,0,88.55283,4376,4686,41629,49567,0,114600,138274,4070,88.55283,29611,35,69.85,53.07,108.7,NA
2021-2022,April,31,UTTAR PRADESH,3115,MEERUT,23325,156.988381564845,17,3,0,80,306,3090,23325,9424,16224,46,205,0,36.61754,1337,1532,29493,36662,0,69927,84664,3170,36.61754,10660,34,66.71,28.15,117.1,NA
2021-2022,April,31,UTTAR PRADESH,3117,BULANDSHAHR,35066,158.75961785256,11,5,0,271,70,7890,35065,6612,13390,2,53,0,55.66906,3085,3380,48357,58033,0,129971,160466,8161,55.66906,12129,17,55.3,41.57,99.66,NA
2021-2022,April,31,UTTAR PRADESH,3130,HARDOI,143180,176.225192065931,17,10,0,347,733,43206,143180,58861,145542,139,407,0,252.31923,8169,8892,290493,378968,0,667110,851398,43553,252.31923,54170,42,55.37,22.4,134.66,NA
2021-2022,April,31,UTTAR PRADESH,3131,UNNAO,408392,125.959565490135,25,25,0,1770,65,29283,408092,144996,92244,679,555,0,514.03091,16054,20531,193420,265835,0,429964,558129,31053,514.03091,187611,60,92.32,23.59,101.39,NA
